year,naics_2digit,initial_approvals,initial_denials,continuing_approvals,continuing_denials,total_approvals,total_denials,total_applications,denial_rate,total_employment,AVG_WAGE,inflation_rate,pre_period_employment,h1b_dependency_current,h1b_dependency_preperiod,real_wage,avg_preperiod_dependency,post_treatment,high_dependency_median,high_dependency_top25,high_dependency_top10,did_median,did_top25,did_top10,did_continuous,triple_int_median,triple_int_top25,log_wage,log_real_wage,naics_factor,year_factor,industry_category,unemployment_total,unemployment_rate,offshoring_value,union_total_employed,union_members,union_pct,represented,represented_pct,h1b_unemployment_ratio,offshoring_per_employee,union_h1b_ratio,log_unemployment,log_offshoring,log_union,high_unemployment,high_union,high_offshoring,did_unemployment,did_union,did_offshoring
2017,72,197,66,532,37,729,103,832,0.123798076923077,68045560,43432.197495,2.1301,62316340,1.07134102504263e-5,1.16983763808979e-5,42526.3438447627,1.34218408847503e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,1.34218408847503e-5,0,0,10.6789563227982,10.6578790180525,72,2017,Accommodation and Food Services,700,6.2,1044.5,NA,NA,NA,NA,NA,1.7279693952300482e-4,1.5350009611207548e-5,NA,6.55250788703459,6.952250518868688,NA,TRUE,FALSE,FALSE,0,0,0
2017,81,323,73,608,24,931,97,1028,0.0943579766536965,20644450,52379.1545433333,2.1301,19571198,4.50968662279693e-5,4.75699034877681e-5,51286.6966186593,6.09467034159074e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,6.09467034159074e-5,0,0,10.8662639771016,10.8451866723559,81,2017,Other Services,251,3.8,96.8,NA,NA,NA,NA,NA,0.0011867596375781395,4.688911547655665e-6,NA,5.529429087511423,4.582924577040772,NA,FALSE,FALSE,FALSE,0,0,0
2018,11,97,51,165,57,262,108,370,0.291891891891892,2099210,51076.107405,2.4426,2028730,1.2480885666512e-4,1.2914483445308e-4,49858.2693186233,1.303278405702e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.303278405702e-4,0.291891891891892,0,10.8410721013891,10.8169396456573,11,2018,"Agriculture, Forestry, Fishing and Hunting",124,7.2,75.3,NA,NA,NA,NA,NA,0.0017334563425711108,3.587063704917564e-5,NA,4.8283137373023015,4.334672938290411,NA,TRUE,FALSE,TRUE,1,0,1
2018,21,360,24,1210,64,1570,88,1658,0.0530759951749095,3218560,71687.35991,2.4426,3852506,4.8779578445018e-4,4.0752694479904e-4,69978.0754393192,3.5675479804574e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,3.5675479804574e-4,0.0530759951749095,0,11.1800697196937,11.1559372639619,21,2018,"Mining, Quarrying, and Oil and Gas Extraction",27,3.4,231.3,NA,NA,NA,NA,NA,0.01434693483677,7.186443626963611e-5,NA,3.332204510175204,5.4480296397763635,NA,FALSE,FALSE,TRUE,0,0,1
2018,22,382,44,1060,28,1442,72,1514,0.047556142668428,2762990,77752.35632,2.4426,2741150,5.2189837820621e-4,5.2605658209145e-4,75898.4605232589,2.88054283786e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,2.88054283786e-4,0.047556142668428,0,11.2612841359488,11.237151680217,22,2018,Utilities,19,1.8,34.1,NA,NA,NA,NA,NA,0.02899435434478944,1.2341702286291301e-5,NA,2.995732273553991,3.55820113047182,NA,FALSE,FALSE,FALSE,0,0,0
2018,23,1554,318,1499,124,3053,442,3495,0.126466380543634,35752920,59181.5853433333,2.4426,30492796,8.53916267538428e-5,1.0012200914602e-4,57770.4835130437,3.91895843201784e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,3.91895843201784e-5,0,0,10.9883657140938,10.964233258362,23,2018,Construction,494,5.1,51,NA,NA,NA,NA,NA,0.0016743456226243688,1.426456915966584e-6,NA,6.20455776256869,3.9512437185814275,NA,FALSE,FALSE,FALSE,0,0,0
2018,31-33,20343,1701,39851,1610,60194,3311,63505,0.0521376269585072,61875420,60517.0249961905,2.4426,60255010,9.7282571980925e-4,9.9898747008755e-4,59074.0814819133,4.4704000547008e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.4704000547008e-4,0.0521376269585072,0.0521376269585072,11.0106800093277,10.9865475535959,31-33,2018,Manufacturing,517,3.3,5412.1,NA,NA,NA,NA,NA,0.02947956726694697,8.746768910821131e-5,NA,6.249975242259483,8.596577220670303,NA,FALSE,FALSE,TRUE,0,0,1
2018,42,2265,742,6166,351,8431,1093,9524,0.114762704745905,28944330,59171.88121,2.4426,28696212,2.9128330142725e-4,2.9380184395069e-4,57761.0107611482,1.1718619865228e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.1718619865228e-4,0,0,10.9882017284728,10.964069272741,42,2018,Wholesale Trade,112,3.1,1002.6,NA,NA,NA,NA,NA,0.009396235529911291,3.463890855307413e-5,NA,4.727387818712341,6.911348814492268,NA,FALSE,FALSE,TRUE,0,0,0
2018,44-45,4912,808,12733,697,17645,1505,19150,0.0785900783289817,78995730,48259.6783441667,2.4426,77136482,2.2336650348063e-4,2.2875038558279e-4,47108.9940553702,8.33535550662007e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,8.33535550662007e-5,0,0,10.784351674096,10.7602192183642,44-45,2018,Retail Trade,768,4.6,1497.9,NA,NA,NA,NA,NA,0.004855793553926739,1.89617843901183e-5,NA,6.645090969505644,7.31248678473655,NA,FALSE,FALSE,TRUE,0,0,0
2018,48-49,957,238,2460,152,3417,390,3807,0.102442868400315,29918000,63870.58928,2.4426,25403244,1.1421217995855e-4,1.3451037985542e-4,62347.6847327186,4.63405382399193e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,4.63405382399193e-5,0,0,11.0646142727539,11.0404818170221,48-49,2018,Transportation and Warehousing,218,3.6,367.5,NA,NA,NA,NA,NA,0.0031725605544041663,1.2283575105287786e-5,NA,5.389071729816501,5.909440711629391,NA,FALSE,FALSE,FALSE,0,0,0
2018,51,10090,1265,28644,1413,38734,2678,41412,0.0646672462088284,13915530,71902.365645,2.4426,13556686,0.00278350878478937,0.00285718795876809,70187.9546643681,9.5933475187077e-4,TRUE,TRUE,TRUE,TRUE,1,1,1,9.5933475187077e-4,0.0646672462088284,0.0646672462088284,11.1830644450455,11.1589319893137,51,2018,Information Technology,99,3.7,622.2,NA,NA,NA,NA,NA,0.07522996715646944,4.471263401393983e-5,NA,4.605170185988092,6.4348674945565385,NA,FALSE,FALSE,TRUE,0,0,1
2018,52,11488,1423,38196,1633,49684,3056,52740,0.0579446340538491,29342450,81376.35735,2.4426,28095322,0.00169324647396519,0.00176840827807562,79436.0523356494,5.433431231007e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,5.433431231007e-4,0.0579446340538491,0.0579446340538491,11.3068400595561,11.2827076038243,52,2018,Finance and Insurance,139,1.9,698.3,NA,NA,NA,NA,NA,0.0891182354718521,2.379828541924754e-5,NA,4.941642422609304,6.5500798347098215,NA,FALSE,FALSE,TRUE,0,0,1
2018,53,685,291,1402,109,2087,400,2487,0.160836349014877,10910670,61967.4459166667,2.4426,10042336,1.912806454599e-4,2.0782017251762e-4,60489.9191514728,7.53211205042333e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,7.53211205042333e-5,0,0,11.0343644602717,11.0102320045399,53,2018,Real Estate and Rental and Leasing,77,2.8,196,NA,NA,NA,NA,NA,0.006831451623567858,1.796406636805989e-5,NA,4.356708826689592,5.2832037287379885,NA,FALSE,FALSE,FALSE,0,0,0
2018,54,79033,43211,200379,40464,279412,83675,363087,0.230454408998394,45562600,63928.94072,2.4426,41218136,0.00613248585462638,0.00677886064522665,62404.6448645388,0.00309263863848671,TRUE,TRUE,TRUE,TRUE,1,1,1,0.00309263863848671,0.230454408998394,0.230454408998394,11.0655274442507,11.041394988518901,54,2018,Professional Services,256,2.3,1529.8,NA,NA,NA,NA,NA,0.26662981976636435,3.357578364711408e-5,NA,5.54907608489522,7.333545753551547,NA,FALSE,FALSE,TRUE,0,0,1
2018,55-56,2904,955,5302,694,8206,1649,9855,0.29200467639149097,54555990,123927.38262000002,2.4426,53373652,2.9084784611922e-4,3.0357383521797e-4,120972.5081362637,1.638231115043059e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.638231115043059e-4,0,0,11.727451049010185,11.703318593278375,55-56,2018,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,415,6.7,1211.5,NA,NA,NA,NA,NA,0.004341012628645074,2.2206544139332822e-5,NA,6.030685260261263,7.100439622811638,NA,TRUE,FALSE,TRUE,0,0,0
2018,61,21532,1098,18747,770,40279,1868,42147,0.0443210667425914,65684760,58556.63826,2.4426,51184228,6.132168253336e-4,7.8694163366105e-4,57160.4374156845,4.6196261864103e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.6196261864103e-4,0.0443210667425914,0.0443210667425914,10.9777497402251,10.9536172844933,61,2018,Educational Services,174,3.4,73.5,NA,NA,NA,NA,NA,0.0180357889804,1.1189810239087424e-6,NA,5.1647859739235145,4.310799125385514,NA,FALSE,FALSE,FALSE,0,0,0
2018,62,10075,901,15239,643,25314,1544,26858,0.0574875269938193,103049170,55586.512725,2.4426,92019372,2.4564972236069e-4,2.7509424863277e-4,54261.13035495,1.4845569691564e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.4845569691564e-4,0.0574875269938193,0,10.9256958739237,10.9015634181918,62,2018,Healthcare,464,2.4,56.8,NA,NA,NA,NA,NA,0.010235405098362084,5.511931828271882e-7,NA,6.142037405587356,4.056988775678332,NA,FALSE,FALSE,FALSE,0,0,0
2018,71,278,123,489,53,767,176,943,0.186638388123012,11984380,51791.7040366667,2.4426,10534054,6.3999973298577e-5,7.28114741010441e-5,50556.8035530792,5.27052547860491e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,5.27052547860491e-5,0,0,10.8549852616893,10.8308528059575,71,2018,"Arts, Entertainment, and Recreation",150,5.6,136.3,NA,NA,NA,NA,NA,0.0011428566660460179,1.137313736713956e-5,NA,5.017279836814924,4.922168312773925,NA,TRUE,FALSE,FALSE,0,0,0
2018,72,410,296,963,137,1373,433,1806,0.239756367663344,69328240,44197.65509,2.4426,62316340,1.98043394726305e-5,2.20327445418008e-5,43143.8240439036,1.34218408847503e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,1.34218408847503e-5,0,0,10.696427014396,10.6722945586642,72,2018,Accommodation and Food Services,640,5.7,1039.4,NA,NA,NA,NA,NA,3.4744455215141224e-4,1.4992447522106432e-5,NA,6.46302945692067,6.947360533574496,NA,TRUE,FALSE,FALSE,0,0,0
2018,81,748,211,1250,62,1998,273,2271,0.120211360634082,20815350,52413.2133333333,2.4426,19571198,9.59868558539732e-5,1.0208879395119e-4,51163.4938329692,6.09467034159074e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,6.09467034159074e-5,0,0,10.8669140013713,10.8427815456395,81,2018,Other Services,229,3.3,84.8,NA,NA,NA,NA,NA,0.0029086926016355513,4.073916604813275e-6,NA,5.438079308923196,4.4520190064939165,NA,FALSE,FALSE,FALSE,0,0,0
2019,11,264,111,210,28,474,139,613,0.226753670473083,2142570,52496.199445,1.8122,2028730,2.212296447724e-4,2.3364370813267e-4,51561.7965676019,1.303278405702e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.303278405702e-4,0.226753670473083,0,10.8684960544355,10.8505363006587,11,2019,"Agriculture, Forestry, Fishing and Hunting",129,7.4,107.7,NA,NA,NA,NA,NA,0.002989589794221621,5.026673574258951e-5,NA,4.867534450455582,4.688591794127164,NA,TRUE,FALSE,TRUE,1,0,1
2019,21,728,74,923,82,1651,156,1807,0.0863309352517986,3336330,72944.0479666667,1.8122,3852506,4.948551252424e-4,4.2855222029505e-4,71645.6848655335,3.5675479804574e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,3.5675479804574e-4,0.0863309352517986,0,11.1974479600351,11.1794882062582,21,2019,"Mining, Quarrying, and Oil and Gas Extraction",24,3.2,215.5,NA,NA,NA,NA,NA,0.015464222663825,6.459193185326391e-5,NA,3.2188758248682006,5.377590547442544,NA,FALSE,FALSE,TRUE,0,0,1
2019,22,597,69,1250,64,1847,133,1980,0.0671717171717172,2710300,79298.28185,1.8122,2741150,6.8147437553038e-4,6.7380478996041e-4,77886.8169531746,2.88054283786e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,2.88054283786e-4,0.0671717171717172,0,11.2809717409317,11.2630119871549,22,2019,Utilities,19,1.8,38,NA,NA,NA,NA,NA,0.03785968752946555,1.4020588126775634e-5,NA,2.995732273553991,3.6635616461296463,NA,FALSE,FALSE,FALSE,0,0,0
2019,23,2348,292,1877,132,4225,424,4649,0.0912024091202409,37021930,60049.6619433333,1.8122,30492796,1.1412154903863e-4,1.3855731694791e-4,58980.811674174,3.91895843201784e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,3.91895843201784e-5,0,0,11.0029271979058,10.984967444129,23,2019,Construction,435,4.5,49.8,NA,NA,NA,NA,NA,0.002536034423080667,1.3451486726921043e-6,NA,6.077642243349034,3.927896354584436,NA,FALSE,FALSE,FALSE,0,0,0
2019,31-33,29162,2413,39934,1872,69096,4285,73381,0.0583938621714068,63050630,61286.0201747619,1.8122,60255010,0.00109588119896661,0.00114672622243362,60195.1634232066,4.4704000547008e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.4704000547008e-4,0.0583938621714068,0.0583938621714068,11.023307040039,11.0053472862621,31-33,2019,Manufacturing,468,3,5346.9,NA,NA,NA,NA,NA,0.036529373298887,8.480327635108483e-5,NA,6.150602768446279,8.584459239468105,NA,FALSE,FALSE,TRUE,0,0,1
2019,42,3311,858,6383,373,9694,1231,10925,0.112677345537757,28543880,63952.4983466667,1.8122,28696212,3.3961745915411e-4,3.3781462166504e-4,62814.1797806812,1.1718619865228e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.1718619865228e-4,0,0,11.0658958734318,11.047936119655,42,2019,Wholesale Trade,97,2.8,997.2,NA,NA,NA,NA,NA,0.012129194969789644,3.493568498746491e-5,NA,4.584967478670572,6.905953657035509,NA,FALSE,FALSE,TRUE,0,0,0
2019,44-45,6748,1101,13664,933,20412,2034,22446,0.0906174819566961,77902000,48553.6679733333,1.8122,77136482,2.6202151421016e-4,2.6462186854723e-4,47689.4399426919,8.33535550662007e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,8.33535550662007e-5,0,0,10.7904250212948,10.772465267518,44-45,2019,Retail Trade,706,4.4,1475.4,NA,NA,NA,NA,NA,0.005955034413867272,1.893917999537881e-5,NA,6.561030665896573,7.297361971155843,NA,FALSE,FALSE,TRUE,0,0,0
2019,48-49,1258,279,2335,126,3593,405,3998,0.101300650325163,31081970,65838.8883227273,1.8122,25403244,1.155975634749e-4,1.4143862886173e-4,64666.993074236,4.63405382399193e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,4.63405382399193e-5,0,0,11.0949659506812,11.0770061969043,48-49,2019,Transportation and Warehousing,237,3.8,397.9,NA,NA,NA,NA,NA,0.0030420411440763157,1.2801633873271224e-5,NA,5.472270673671475,5.988710758911361,NA,FALSE,FALSE,FALSE,0,0,0
2019,51,14473,2287,25486,1486,39959,3773,43732,0.0862754962041526,13922070,74208.7794983333,1.8122,13556686,0.002870190998896,0.00294754927568581,72887.9048859894,9.5933475187077e-4,TRUE,TRUE,TRUE,TRUE,1,1,1,9.5933475187077e-4,0.0862754962041526,0.0862754962041526,11.2146377442359,11.1966779904591,51,2019,Information Technology,89,3.5,696.8,NA,NA,NA,NA,NA,0.08200545711131428,5.0050028479960235e-5,NA,4.499809670330265,6.547932528752674,NA,FALSE,FALSE,TRUE,0,0,1
2019,52,16735,1970,37784,1452,54519,3422,57941,0.0590600783555686,29206890,82319.913566,1.8122,28095322,0.00186664858874053,0.00194050098446994,80854.6653210519,5.433431231007e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,5.433431231007e-4,0.0590600783555686,0.0590600783555686,11.3183683205317,11.3004085667548,52,2019,Finance and Insurance,145,2,719.6,NA,NA,NA,NA,NA,0.09333242943702649,2.4638022055754653e-5,NA,4.983606621708336,6.580084198313993,NA,FALSE,FALSE,TRUE,0,0,1
2019,53,1293,319,1639,91,2932,410,3342,0.122681029323758,11165610,63188.3938766667,1.8122,10042336,2.6259201243819e-4,2.9196394145744e-4,62063.6759412592,7.53211205042333e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,7.53211205042333e-5,0,0,11.0538759220789,11.035916168302,53,2019,Real Estate and Rental and Leasing,71,2.5,214.2,NA,NA,NA,NA,NA,0.010503680497527599,1.9183904865027524e-5,NA,4.276666119016055,5.371567828287629,NA,FALSE,FALSE,TRUE,0,0,0
2019,54,115843,53055,200152,42399,315995,95454,411449,0.231994730817185,46462340,65003.04217,1.8122,41218136,0.00680109955718976,0.00766640684576323,63846.0245137616,0.00309263863848671,TRUE,TRUE,TRUE,TRUE,1,1,1,0.00309263863848671,0.231994730817185,0.231994730817185,11.082189350398,11.0642295966211,54,2019,Professional Services,273,2.3,1601.5,NA,NA,NA,NA,NA,0.2956999807473809,3.4468776217469894e-5,NA,5.6131281063880705,7.379320188794825,NA,FALSE,FALSE,TRUE,0,0,1
2019,55-56,4264,1261,6066,776,10330,2037,12367,0.2806932091922308,57865570,126840.567845,1.8122,53373652,3.698038325137e-4,4.0489727350749e-4,124582.8769489315,1.638231115043059e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.638231115043059e-4,0,0,11.750686205502875,11.732726451726045,55-56,2019,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,374,6.1,1220.8,NA,NA,NA,NA,NA,0.006062357910060656,2.1097174019023748e-5,NA,5.926926025970411,7.108080460215667,NA,TRUE,FALSE,TRUE,0,0,0
2019,61,25216,1076,24780,1022,49996,2098,52094,0.0402733520175068,65681920,59818.06389,1.8122,51184228,7.6118359512024e-4,9.7678527065017e-4,58753.3359361648,4.6196261864103e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.6196261864103e-4,0.0402733520175068,0.0402733520175068,10.9990629660634,10.9811032122865,61,2019,Educational Services,180,3.5,65.8,NA,NA,NA,NA,NA,0.02174810271772114,1.0017977549986357e-6,NA,5.198497031265826,4.2017030805426,NA,FALSE,FALSE,FALSE,0,0,0
2019,62,12277,773,18198,676,30475,1449,31924,0.0453890489913545,102494760,56746.3397375,1.8122,92019372,2.973322733767e-4,3.3118026495551e-4,55736.286749034,1.4845569691564e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.4845569691564e-4,0.0453890489913545,0,10.9463464352459,10.9283866814691,62,2019,Healthcare,441,2.2,75.7,NA,NA,NA,NA,NA,0.013515103335304543,7.385743427273746e-7,NA,6.091309882077698,4.33990170837321,NA,FALSE,FALSE,FALSE,0,0,0
2019,71,352,147,436,51,788,198,986,0.200811359026369,11914160,52706.46486,1.8122,10534054,6.61397866068611e-5,7.48050085940323e-5,51768.3193762634,5.27052547860491e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,5.27052547860491e-5,0,0,10.872493399871,10.8545336460942,71,2019,"Arts, Entertainment, and Recreation",141,5.1,146.9,NA,NA,NA,NA,NA,0.0012968585609188451,1.2329866310339965e-5,NA,4.955827057601261,4.996536369716754,NA,FALSE,FALSE,FALSE,0,0,0
2019,72,504,221,1133,142,1637,363,2000,0.1815,70255080,45363.081525,1.8122,62316340,2.33008061481106e-5,2.62691936015498e-5,44555.6441418612,1.34218408847503e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,1.34218408847503e-5,0,0,10.7224538709487,10.7044941171718,72,2019,Accommodation and Food Services,605,5.3,676.3,NA,NA,NA,NA,NA,4.3963785185114344e-4,9.62635015147659e-6,NA,6.406879986069314,6.518114306220858,NA,TRUE,FALSE,FALSE,0,0,0
2019,81,886,271,1245,97,2131,368,2499,0.147258903561425,20759610,53807.5367766667,1.8122,19571198,1.0265125404571e-4,1.0888449444944e-4,52849.7928309836,6.09467034159074e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,6.09467034159074e-5,0,0,10.893168825124,10.8752090713472,81,2019,Other Services,217,3.2,88.4,NA,NA,NA,NA,NA,0.003207851688928437,4.2582688210424e-6,NA,5.384495062789089,4.493120682179469,NA,FALSE,FALSE,FALSE,0,0,0
2020,11,60,14,108,17,168,31,199,0.155778894472362,2137470,52764.667015,1.2336,2028730,7.85975943522014e-5,8.28104281989225e-5,52121.6938002798,1.303278405702e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,1.303278405702e-4,0.155778894472362,0,10.8735970603679,10.8613365287974,11,2020,"Agriculture, Forestry, Fishing and Hunting",135,8.1,118.8,1281,21,1.7,25,1.9,9.703406710148321e-4,5.5579727434771014e-5,0.00462338790307067,4.912654885736052,4.785823685681349,3.091042453358316,TRUE,FALSE,TRUE,1,0,1
2020,21,285,19,498,33,783,52,835,0.0622754491017964,2795260,75415.1381266667,1.2336,3852506,2.8011705530075e-4,2.0324432979468e-4,74496.1535761513,3.5675479804574e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,3.5675479804574e-4,0.0622754491017964,0,11.230763304755,11.2185027731845,21,2020,"Mining, Quarrying, and Oil and Gas Extraction",85,11.3,201.5,656,37,5.6,43,6.6,0.002478911993811947,7.208631755185565e-5,0.005002090273227679,4.454347296253507,5.310739886546594,3.6375861597263857,TRUE,TRUE,TRUE,1,1,1
2020,22,201,10,721,31,922,41,963,0.0425752855659398,2674010,82374.28283,1.2336,2741150,3.4480050560768e-4,3.363551793955e-4,81370.4963865752,2.88054283786e-4,TRUE,TRUE,FALSE,FALSE,1,0,0,2.88054283786e-4,0.0425752855659398,0,11.3190285656061,11.3067680340356,22,2020,Utilities,26,2.4,31,1064,219,20.6,234,22,0.014366687733653332,1.1593075568154196e-5,0.0016737888621732038,3.295836866004329,3.4657359027997265,5.393627546352362,FALSE,TRUE,FALSE,0,1,0
2020,23,1111,92,1149,66,2260,158,2418,0.065343258891646,36140440,61555.2642766667,1.2336,30492796,6.25338263728942e-5,7.41158665804212e-5,60805.1716788365,3.91895843201784e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,3.91895843201784e-5,0,0,11.0276906564145,11.015430124844,23,2020,Construction,838,8.7,45.2,7829,993,12.7,1050,13.4,7.187796134815426e-4,1.2506765274578838e-6,4.923923336448363e-4,6.732210706467206,3.832979798087693,6.901737206656574,TRUE,TRUE,FALSE,0,0,0
2020,31-33,11612,460,23328,657,34940,1117,36057,0.0309787281249133,60100470,63280.4250566667,1.2336,60255010,5.8135984627075e-4,5.798687943127e-4,62509.3102059659,4.4704000547008e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.4704000547008e-4,0.0309787281249133,0.0309787281249133,11.0553313194965,11.043070787926,31-33,2020,Manufacturing,1026,6.8,5243.3,13887,1181,8.5,1289,9.3,0.008549409503981618,8.724224619208469e-5,0.006839527603185294,6.934397209928558,8.564897051485248,7.074963197966044,TRUE,TRUE,TRUE,1,1,1
2020,42,1295,177,3028,119,4323,296,4619,0.0640831348776792,28032570,62572.8014366667,1.2336,28696212,1.5421347382705e-4,1.5064706101279e-4,61810.3094591783,1.1718619865228e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.1718619865228e-4,0,0,11.0440859808312,11.0318254492607,42,2020,Wholesale Trade,192,5.6,983.6,3116,133,4.3,146,4.7,0.002753812032625893,3.508775684855153e-5,0.003586359856443023,5.262690188904886,6.892235467324101,4.897839799950911,TRUE,FALSE,TRUE,0,0,0
2020,44-45,3408,306,9024,348,12432,654,13086,0.0499770747363595,72420940,49958.2219691667,1.2336,77136482,1.7166305767365e-4,1.6116887467074e-4,49349.4471886475,8.33535550662007e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,8.33535550662007e-5,0,0,10.8189423745183,10.8066818429478,44-45,2020,Retail Trade,1456,8.9,1502,14292,655,4.6,728,5.1,0.0019287984008275279,2.073985783669751e-5,0.003731805601601087,7.284134806195205,7.315218389752975,6.486160788944089,TRUE,FALSE,TRUE,0,0,0
2020,48-49,496,53,1363,54,1859,107,1966,0.0544252288911495,31502230,67831.0732990909,1.2336,25403244,5.90116953625188e-5,7.31796301291284e-5,67004.5057165713,4.63405382399193e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,4.63405382399193e-5,0,0,11.1247756771835,11.112515145613,48-49,2020,Transportation and Warehousing,662,10.4,411.7,5377,916,17,979,18.2,5.674201477165268e-4,1.3068916073560507e-5,3.471276197795223e-4,6.4967749901858625,6.022720936758536,6.821107472256465,TRUE,TRUE,FALSE,0,0,0
2020,51,5529,425,15421,561,20950,986,21936,0.0449489423778264,13555220,77231.157405,1.2336,13556686,0.00154553006148185,0.00154536293014384,76290.0434292567,9.5933475187077e-4,TRUE,TRUE,TRUE,TRUE,1,1,1,9.5933475187077e-4,0.0449489423778264,0.0449489423778264,11.25455824792,11.2422977163495,51,2020,Information Technology,186,7.5,702.5,2160,200,9.3,222,10.3,0.020607067486424668,5.182505337427205e-5,0.016618602811632795,5.231108616854587,6.556067876554444,5.303304908059076,TRUE,TRUE,TRUE,1,1,1
2020,52,6623,287,22221,419,28844,706,29550,0.0238917089678511,29174450,84111.605266,1.2336,28095322,9.8867330832286e-4,0.0010266477814349301,83086.6483716869,5.433431231007e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,5.433431231007e-4,0.0238917089678511,0.0238917089678511,11.3398998300912,11.3276392985207,52,2020,Finance and Insurance,218,2.9,721.9,6977,96,1.4,152,2.2,0.03409218304561587,2.4744253961942725e-5,0.07061952202306145,5.389071729816501,6.5832709000062515,4.574710978503383,FALSE,FALSE,TRUE,0,0,1
2020,53,488,71,812,51,1300,122,1422,0.0857946554149086,10770550,64010.0229733333,1.2336,10042336,1.2069950002553e-4,1.294519522151e-4,63230.0174777281,7.53211205042333e-5,TRUE,FALSE,FALSE,FALSE,0,0,0,7.53211205042333e-5,0,0,11.0667949590382,11.0545344274677,53,2020,Real Estate and Rental and Leasing,170,6.4,207.9,2131,74,3.5,93,4.3,0.0018859296878989062,1.9302635427160172e-5,0.003448557143586571,5.14166355650266,5.34185566856252,4.31748811353631,TRUE,FALSE,TRUE,0,0,0
2020,54,53033,11865,116518,14742,169551,26607,196158,0.135640657021381,46383060,67335.34068,1.2336,41218136,0.00365545093402635,0.00411350479313281,66514.8139352942,0.00309263863848671,TRUE,TRUE,TRUE,TRUE,1,1,1,0.00309263863848671,0.135640657021381,0.135640657021381,11.1174404993501,11.1051799677796,54,2020,Professional Services,536,4.5,1598.7,10153,132,1.3,208,2.1,0.08123224297836333,3.4467324924228806e-5,0.2811885333866423,6.285998094508865,7.37757139064755,4.890349128221754,FALSE,FALSE,TRUE,0,0,1
2020,55-56,1674,377,3176,293,4850,670,5520,0.19278374622458588,54479190,131091.367925,1.2336,53373652,1.70879616700993e-4,1.782627797234076e-4,129493.9307947164,1.638231115043059e-4,TRUE,FALSE,FALSE,FALSE,0,0,0,1.638231115043059e-4,0,0,11.783649824143897,11.771389292573396,55-56,2020,Management of Companies and Enterprises and Administrative and Support and Waste Management and Remediation Services,639,11,1240.5,4785,191,4,233,4.9,0.0015534510609181182,2.2770162331708677e-5,0.004271990417524825,6.461468176353717,7.124075604948222,5.2574953720277815,TRUE,FALSE,TRUE,0,0,0
2020,61,11595,256,13089,335,24684,591,25275,0.0233827893175074,63038990,61399.98033,1.2336,51184228,3.9156718722809e-4,4.8225793304922e-4,60651.7799722622,4.6196261864103e-4,TRUE,TRUE,TRUE,FALSE,1,1,0,4.6196261864103e-4,0.0233827893175074,0.0233827893175074,11.0251647937769,11.0129042622064,61,2020,Educational Services,405,8.1,47.1,4507,607,13.5,697,15.5,0.004834162805285062,7.471566406758738e-7,0.002900497683171037,6.0063531596017325,3.8732821771117156,6.410174881966167,TRUE,TRUE,FALSE,1,1,0
